edge_id,u,v,key,u_lat,u_lon,v_lat,v_lon,length_m,max_speed_kph,travel_time_s,name,highway,oneway,lanes,ref,bridge,tunnel,access,closed,traffic_mult,max_height_m,max_weight_tons
3731663999_3731664268_0,3731663999,3731664268,0,-23.8871324,29.4724424,-23.8874386,29.4726028,37.75196994309165,30.0,4.530236393170998,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731663999_3731664229_0,3731663999,3731664229,0,-23.8871324,29.4724424,-23.8873418,29.4736046,157.85279337916566,30.0,18.94233520549988,Ismini Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731663999_1106843874_0,3731663999,1106843874,0,-23.8871324,29.4724424,-23.8873165,29.4713911,109.71757088050921,30.0,13.166108505661105,Ismini Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664001_3731664275_0,3731664001,3731664275,0,-23.885428,29.4692184,-23.8854864,29.4699183,71.45988588322066,65.0,3.9577782950706832,unamed,living_street,False,1,unclassified,no,no,yes,False,1.0,,
3731664012_1106843144_0,3731664012,1106843144,0,-23.8863405,29.4708373,-23.8859922,29.4704162,57.75715672415977,30.0,6.930858806899173,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664012_3731664316_0,3731664012,3731664316,0,-23.8863405,29.4708373,-23.8865538,29.4709995,28.890262365688255,30.0,3.4668314838825904,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664012_3731664316_1,3731664012,3731664316,1,-23.8863405,29.4708373,-23.8865538,29.4709995,139.84042292053613,65.0,7.745008038675849,unamed,living_street,False,1,unclassified,no,no,yes,False,1.0,,
3731664022_3731664226_0,3731664022,3731664226,0,-23.8864261,29.4703074,-23.886175,29.4696137,75.87346006237756,30.0,9.104815207485307,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664226_1106843671_0,3731664226,1106843671,0,-23.886175,29.4696137,-23.8857543,29.4698006,50.491968931222495,30.0,6.0590362717467,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664226_3731664022_0,3731664226,3731664022,0,-23.886175,29.4696137,-23.8864261,29.4703074,75.87346006237756,30.0,9.104815207485307,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664226_3731664329_0,3731664226,3731664329,0,-23.886175,29.4696137,-23.8864682,29.4694884,35.012992924326774,30.0,4.201559150919213,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664227_1106843874_0,3731664227,1106843874,0,-23.8872031,29.471369,-23.8873165,29.4713911,12.808149913349023,30.0,1.5369779896018827,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664227_3731664363_0,3731664227,3731664363,0,-23.8872031,29.471369,-23.886945,29.471255,31.00934851475491,30.0,3.7211218217705895,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664227_7239649674_0,3731664227,7239649674,0,-23.8872031,29.471369,-23.8867767,29.4720362,171.57790471717587,30.0,20.589348566061105,unamed,"['residential', 'living_street']",False,1,unclassified,no,no,yes,False,1.0,,
3731664229_3731664342_0,3731664229,3731664342,0,-23.8873418,29.4736046,-23.887471,29.4736657,15.65194328323861,30.0,1.8782331939886334,Ismini Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664229_3731664306_0,3731664229,3731664306,0,-23.8873418,29.4736046,-23.8875064,29.4732283,42.4111824804219,30.0,5.089341897650629,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664229_3731663999_0,3731664229,3731663999,0,-23.8873418,29.4736046,-23.8871324,29.4724424,157.85279337916566,30.0,18.94233520549988,Ismini Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664251_3731664307_0,3731664251,3731664307,0,-23.8892282,29.4747962,-23.8886911,29.474359,74.44867822625947,30.0,8.933841387151137,Ismini Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664251_3731664297_0,3731664251,3731664297,0,-23.8892282,29.4747962,-23.889921,29.475334,94.46778076421266,30.0,11.33613369170552,Ismini Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664251_1323343935_0,3731664251,1323343935,0,-23.8892282,29.4747962,-23.8890181,29.4754607,72.47293125068205,30.0,8.696751750081846,Phaphos Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664254_3731663990_0,3731664254,3731663990,0,-23.8867622,29.4744254,-23.8871269,29.474525,41.821493132878146,30.0,5.018579175945378,Limassol Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664268_3731663999_0,3731664268,3731663999,0,-23.8874386,29.4726028,-23.8871324,29.4724424,37.75196994309165,30.0,4.530236393170998,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664268_3731664326_0,3731664268,3731664326,0,-23.8874386,29.4726028,-23.8876642,29.4713288,135.04516755839384,30.0,16.205420107007264,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664268_7239466072_0,3731664268,7239466072,0,-23.8874386,29.4726028,-23.8877617,29.4724211,48.59370172850461,30.0,5.8312442074205535,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664275_1106843671_0,3731664275,1106843671,0,-23.8854864,29.4699183,-23.8857543,29.4698006,32.102927723790124,30.0,3.8523513268548144,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664275_3731664001_0,3731664275,3731664001,0,-23.8854864,29.4699183,-23.885428,29.4692184,71.45988588322066,65.0,3.9577782950706832,unamed,living_street,False,1,unclassified,no,no,yes,False,1.0,,
3731664275_306400256_0,3731664275,306400256,0,-23.8854864,29.4699183,-23.8841675,29.4706301,165.78372430567512,30.0,19.894046916681013,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664278_3731664360_0,3731664278,3731664360,0,-23.8869007,29.4697602,-23.8875466,29.4689903,137.32297823176293,30.0,16.47875738781155,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664297_3731664251_0,3731664297,3731664251,0,-23.889921,29.475334,-23.8892282,29.4747962,94.46778076421266,30.0,11.33613369170552,Ismini Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664306_3731664229_0,3731664306,3731664229,0,-23.8875064,29.4732283,-23.8873418,29.4736046,42.4111824804219,30.0,5.089341897650629,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664307_3731664251_0,3731664307,3731664251,0,-23.8886911,29.474359,-23.8892282,29.4747962,74.44867822625947,30.0,8.933841387151137,Ismini Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664307_3731664342_0,3731664307,3731664342,0,-23.8886911,29.474359,-23.887471,29.4736657,156.47399821641355,30.0,18.776879785969626,Ismini Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664307_3731663990_0,3731664307,3731663990,0,-23.8886911,29.474359,-23.8871269,29.474525,204.97196309417066,30.0,24.596635571300478,Limassol Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664316_3731664012_0,3731664316,3731664012,0,-23.8865538,29.4709995,-23.8863405,29.4708373,28.890262365688255,30.0,3.4668314838825904,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664316_3731664012_1,3731664316,3731664012,1,-23.8865538,29.4709995,-23.8863405,29.4708373,139.84042292053616,65.0,7.74500803867585,unamed,living_street,False,1,unclassified,no,no,yes,False,1.0,,
3731664316_3731664363_0,3731664316,3731664363,0,-23.8865538,29.4709995,-23.886945,29.471255,50.76992406885714,30.0,6.092390888262856,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664317_3731664347_0,3731664317,3731664347,0,-23.8884116,29.4685856,-23.8881596,29.4687029,30.4534342248712,30.0,3.654412106984544,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664317_3731664347_1,3731664317,3731664347,1,-23.8884116,29.4685856,-23.8881596,29.4687029,253.57789465503953,65.0,14.044314165509885,unamed,living_street,False,1,unclassified,no,no,yes,False,1.0,,
3731664317_305234486_0,3731664317,305234486,0,-23.8884116,29.4685856,-23.8888232,29.4684011,49.462750777008885,30.0,5.935530093241066,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664318_3731663975_0,3731664318,3731663975,0,-23.8879136,29.4721957,-23.8881036,29.4718814,38.30752872747325,30.0,4.59690344729679,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664326_1106843874_0,3731664326,1106843874,0,-23.8876642,29.4713288,-23.8873165,29.4713911,39.20261430883538,30.0,4.704313717060246,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664326_3731664356_0,3731664326,3731664356,0,-23.8876642,29.4713288,-23.887845,29.4712423,21.945328608044253,30.0,2.6334394329653104,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664326_3731664268_0,3731664326,3731664268,0,-23.8876642,29.4713288,-23.8874386,29.4726028,135.0451675583938,30.0,16.20542010700726,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664329_3731664357_0,3731664329,3731664357,0,-23.8864682,29.4694884,-23.8867204,29.4700955,67.79637130077461,30.0,8.135564556092953,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664329_1106843482_0,3731664329,1106843482,0,-23.8864682,29.4694884,-23.8869338,29.4692617,56.67126700257429,30.0,6.800552040308915,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664329_3731664226_0,3731664329,3731664226,0,-23.8864682,29.4694884,-23.886175,29.4696137,35.012992924326774,30.0,4.201559150919213,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664342_3731664229_0,3731664342,3731664229,0,-23.887471,29.4736657,-23.8873418,29.4736046,15.65194328323861,30.0,1.8782331939886334,Ismini Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664342_3731664307_0,3731664342,3731664307,0,-23.887471,29.4736657,-23.8886911,29.474359,156.47399821641355,30.0,18.776879785969626,Ismini Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664342_3731663990_0,3731664342,3731663990,0,-23.887471,29.4736657,-23.8871269,29.474525,95.37738076049152,30.0,11.445285691258983,Nicosia Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664347_306400177_0,3731664347,306400177,0,-23.8881596,29.4687029,-23.8878212,29.4688586,40.82263032061245,30.0,4.898715638473494,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664347_3731664317_0,3731664347,3731664317,0,-23.8881596,29.4687029,-23.8884116,29.4685856,30.4534342248712,30.0,3.654412106984544,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664347_3731664317_1,3731664347,3731664317,1,-23.8881596,29.4687029,-23.8884116,29.4685856,253.57789465503953,65.0,14.044314165509885,unamed,living_street,False,1,unclassified,no,no,yes,False,1.0,,
3731664352_306399816_0,3731664352,306399816,0,-23.8855066,29.460433,-23.8861835,29.4594914,121.77960492617783,30.0,14.613552591141339,Dap Naude Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664352_306399830_0,3731664352,306399830,0,-23.8855066,29.460433,-23.8847955,29.4614282,128.42029712462488,30.0,15.410435654954986,Dap Naude Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664352_306400171_0,3731664352,306400171,0,-23.8855066,29.460433,-23.8885992,29.4630421,434.30846769950324,30.0,52.117016123940395,Andrew Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664356_1106843515_0,3731664356,1106843515,0,-23.887845,29.4712423,-23.8879695,29.4711591,16.22357141332404,30.0,1.946828569598885,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664356_3731664326_0,3731664356,3731664326,0,-23.887845,29.4712423,-23.8876642,29.4713288,21.945328608044253,30.0,2.6334394329653104,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664356_3731663975_0,3731664356,3731663975,0,-23.887845,29.4712423,-23.8881036,29.4718814,71.09461569979244,30.0,8.531353883975093,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664357_3731664329_0,3731664357,3731664329,0,-23.8867204,29.4700955,-23.8864682,29.4694884,67.79637130077461,30.0,8.135564556092953,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664360_1106843482_0,3731664360,1106843482,0,-23.8875466,29.4689903,-23.8869338,29.4692617,73.51532037024268,30.0,8.821838444429122,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664360_306400177_0,3731664360,306400177,0,-23.8875466,29.4689903,-23.8878212,29.4688586,33.341067803099676,30.0,4.000928136371962,General de la Rey Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664360_3731664278_0,3731664360,3731664278,0,-23.8875466,29.4689903,-23.8869007,29.4697602,137.32297823176293,30.0,16.47875738781155,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664363_7239649675_0,3731664363,7239649675,0,-23.886945,29.471255,-23.886826,29.4718213,59.07716010855076,65.0,3.271965790627427,unamed,living_street,False,1,unclassified,no,no,yes,False,1.0,,
3731664363_3731664316_0,3731664363,3731664316,0,-23.886945,29.471255,-23.8865538,29.4709995,50.76992406885714,30.0,6.092390888262856,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3731664363_3731664227_0,3731664363,3731664227,0,-23.886945,29.471255,-23.8872031,29.471369,31.00934851475491,30.0,3.7211218217705895,Luitenant Gert du Toit Crecsent,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238792_3732241206_0,3732238792,3732241206,0,-23.8743743,29.4884795,-23.8757034,29.4868343,223.22836642534696,30.0,26.787403971041638,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238792_3732241206_1,3732238792,3732241206,1,-23.8743743,29.4884795,-23.8757034,29.4868343,315.52242796531874,30.0,37.86269135583825,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238792_3732238817_0,3732238792,3732238817,0,-23.8743743,29.4884795,-23.8746858,29.4887316,43.18093305801165,30.0,5.181711966961398,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238803_7230561901_0,3732238803,7230561901,0,-23.8798676,29.4741639,-23.879768,29.4743881,25.343778301201233,30.0,3.0412533961441484,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238803_3732241162_0,3732238803,3732241162,0,-23.8798676,29.4741639,-23.8808692,29.47478,131.9612637988027,30.0,15.835351655856323,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238803_3732241154_0,3732238803,3732241154,0,-23.8798676,29.4741639,-23.8794903,29.4739257,48.553211538881484,30.0,5.8263853846657785,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238806_5990446449_0,3732238806,5990446449,0,-23.8742719,29.4888905,-23.8744773,29.4891487,34.79815249850234,60.0,2.0878891499101404,Veldspaat Street,tertiary,False,2,unclassified,no,no,yes,False,1.0,,
3732238809_3732241188_0,3732238809,3732241188,0,-23.8780594,29.4761883,-23.8781882,29.4760448,20.44523736494904,30.0,2.453428483793885,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238809_3732238823_0,3732238809,3732238823,0,-23.8780594,29.4761883,-23.8777994,29.4764981,42.755910721453304,30.0,5.130709286574397,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238809_3732241473_0,3732238809,3732241473,0,-23.8780594,29.4761883,-23.8782016,29.4763613,23.6570343440925,30.0,2.8388441212911,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238810_3732241339_0,3732238810,3732241339,0,-23.8803359,29.4898835,-23.8805775,29.4893176,73.34730628885357,30.0,8.801676754662429,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238816_3732241170_0,3732238816,3732241170,0,-23.87901,29.4753293,-23.879193,29.4749392,44.57933668713217,30.0,5.34952040245586,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238816_3732241556_0,3732238816,3732241556,0,-23.87901,29.4753293,-23.8788378,29.4752131,22.50061515261665,30.0,2.700073818313998,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238816_3732241525_0,3732238816,3732241525,0,-23.87901,29.4753293,-23.878805,29.4756458,39.57445215915678,30.0,4.748934259098813,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238817_3732238792_0,3732238817,3732238792,0,-23.8746858,29.4887316,-23.8743743,29.4884795,43.18093305801165,30.0,5.181711966961398,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238817_7218454640_0,3732238817,7218454640,0,-23.8746858,29.4887316,-23.8759593,29.487597,241.72407755223165,30.0,29.006889306267798,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238817_3732241932_0,3732238817,3732241932,0,-23.8746858,29.4887316,-23.875986,29.4871868,213.7504443122433,30.0,25.650053317469197,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238823_3732238809_0,3732238823,3732238809,0,-23.8777994,29.4764981,-23.8780594,29.4761883,42.755910721453304,30.0,5.130709286574397,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238823_3732241582_0,3732238823,3732241582,0,-23.8777994,29.4764981,-23.8775725,29.4767837,38.46868645449246,30.0,4.616242374539096,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732238823_3732241368_0,3732238823,3732241368,0,-23.8777994,29.4764981,-23.8779772,29.4766308,23.935830821667643,30.0,2.8722996986001172,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241127_3732241398_0,3732241127,3732241398,0,-23.8791352,29.4745279,-23.8789964,29.4748394,35.23271981613541,30.0,4.227926377936249,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241127_3732241402_0,3732241127,3732241402,0,-23.8791352,29.4745279,-23.8793184,29.4746138,22.16435610390106,30.0,2.6597227324681274,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241127_3732241217_0,3732241127,3732241217,0,-23.8791352,29.4745279,-23.8790427,29.4744837,11.2245079249486,30.0,1.3469409509938322,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241137_3732241446_0,3732241137,3732241446,0,-23.8770584,29.4802558,-23.8789846,29.481471,247.26821715212688,30.0,29.672186058255225,De Wet Drive,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241137_3732241573_0,3732241137,3732241573,0,-23.8770584,29.4802558,-23.876269,29.4797382,102.34589628944914,30.0,12.281507554733897,De Wet Drive,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241137_3732241388_0,3732241137,3732241388,0,-23.8770584,29.4802558,-23.8780574,29.4790463,165.7744718093327,30.0,19.892936617119926,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241152_3732241371_0,3732241152,3732241371,0,-23.8791631,29.4757752,-23.8795307,29.4760649,50.38286546843539,30.0,6.045943856212247,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241152_7230561894_0,3732241152,7230561894,0,-23.8791631,29.4757752,-23.8791243,29.4757366,5.832433947741346,30.0,0.6998920737289616,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241152_3732241383_0,3732241152,3732241383,0,-23.8791631,29.4757752,-23.8793518,29.4754761,36.9870882513172,30.0,4.438450590158064,unamed,residential,True,1,unclassified,no,no,yes,False,1.0,,
3732241154_3732241291_0,3732241154,3732241291,0,-23.8794903,29.4739257,-23.8793947,29.474135,23.788239899819345,30.0,2.854588787978322,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241154_3732241162_0,3732241154,3732241162,0,-23.8794903,29.4739257,-23.8808692,29.47478,304.2245135307028,30.0,36.506941623684334,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241154_3732238803_0,3732241154,3732238803,0,-23.8794903,29.4739257,-23.8798676,29.4741639,48.553211538881484,30.0,5.8263853846657785,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241160_3732241368_0,3732241160,3732241368,0,-23.877743,29.4769111,-23.8779772,29.4766308,38.60632931707673,30.0,4.632759518049207,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241160_3732241203_0,3732241160,3732241203,0,-23.877743,29.4769111,-23.8775922,29.4771016,25.61947615592204,30.0,3.074337138710645,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241160_3732241582_0,3732241160,3732241582,0,-23.877743,29.4769111,-23.8775725,29.4767837,22.97944508051659,30.0,2.757533409661991,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241162_3732241287_0,3732241162,3732241287,0,-23.8808692,29.47478,-23.8806955,29.4749766,27.833007768288617,30.0,3.339960932194634,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241162_3732241154_0,3732241162,3732241154,0,-23.8808692,29.47478,-23.8794903,29.4739257,304.2245135307028,30.0,36.506941623684334,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241162_3732238803_0,3732241162,3732238803,0,-23.8808692,29.47478,-23.8798676,29.4741639,131.9612637988027,30.0,15.835351655856323,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241170_3732241398_0,3732241170,3732241398,0,-23.879193,29.4749392,-23.8789964,29.4748394,24.101249860688796,30.0,2.8921499832826556,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241170_7230561897_0,3732241170,7230561897,0,-23.879193,29.4749392,-23.879444,29.4750612,30.542422117620237,30.0,3.6650906541144286,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241170_3732238816_0,3732241170,3732238816,0,-23.879193,29.4749392,-23.87901,29.4753293,44.57933668713217,30.0,5.34952040245586,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241170_3732241402_0,3732241170,3732241402,0,-23.879193,29.4749392,-23.8793184,29.4746138,35.907095109392856,30.0,4.308851413127143,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241184_3732241593_0,3732241184,3732241593,0,-23.8753725,29.4823091,-23.8755896,29.4826055,38.614172101214756,30.0,4.63370065214577,Vharanani Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241184_3732241357_0,3732241184,3732241357,0,-23.8753725,29.4823091,-23.8752278,29.4821227,24.861767131013405,30.0,2.9834120557216086,Vharanani Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241184_5991770771_0,3732241184,5991770771,0,-23.8753725,29.4823091,-23.8753157,29.4823702,8.85930502450348,30.0,1.0631166029404175,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241188_3732241450_0,3732241188,3732241450,0,-23.8781882,29.4760448,-23.8784334,29.4757685,39.14879165834365,30.0,4.697854999001238,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241188_3732238809_0,3732241188,3732238809,0,-23.8781882,29.4760448,-23.8780594,29.4761883,20.44523736494904,30.0,2.453428483793885,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241188_3732241326_0,3732241188,3732241326,0,-23.8781882,29.4760448,-23.8783378,29.4762124,23.817818894980057,30.0,2.858138267397607,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241191_3732241242_0,3732241191,3732241242,0,-23.877976,29.4772477,-23.8783216,29.4775602,49.863764075506296,30.0,5.983651689060755,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241191_3732241529_0,3732241191,3732241529,0,-23.877976,29.4772477,-23.8782605,29.4769031,47.20641132518204,30.0,5.664769359021845,unamed,residential,True,1,unclassified,no,no,yes,False,1.0,,
3732241191_7230561888_0,3732241191,7230561888,0,-23.877976,29.4772477,-23.8779184,29.4771964,8.260107386478044,30.0,0.9912128863773652,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241203_3732241160_0,3732241203,3732241160,0,-23.8775922,29.4771016,-23.877743,29.4769111,25.61947615592204,30.0,3.074337138710645,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241203_3732241563_0,3732241203,3732241563,0,-23.8775922,29.4771016,-23.8773788,29.4773684,36.04139233235593,30.0,4.324967079882712,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241203_3732241617_0,3732241203,3732241617,0,-23.8775922,29.4771016,-23.8774462,29.4769514,22.29042486532893,30.0,2.6748509838394714,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241206_3732241932_0,3732241206,3732241932,0,-23.8757034,29.4868343,-23.875986,29.4871868,47.66657358070823,30.0,5.719988829684987,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241206_3732238792_0,3732241206,3732238792,0,-23.8757034,29.4868343,-23.8743743,29.4884795,223.22836642534696,30.0,26.787403971041638,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241206_3732238792_1,3732241206,3732238792,1,-23.8757034,29.4868343,-23.8743743,29.4884795,315.5224279653188,30.0,37.86269135583826,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241212_3732241351_0,3732241212,3732241351,0,-23.8748708,29.4844681,-23.8744534,29.4839445,70.63027837940395,30.0,8.475633405528473,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241216_3732241287_0,3732241216,3732241287,0,-23.880795,29.4750322,-23.8806955,29.4749766,12.424509178520688,30.0,1.4909411014224825,Sweet Thorn Drive,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241217_3732241127_0,3732241217,3732241127,0,-23.8790427,29.4744837,-23.8791352,29.4745279,11.2245079249486,30.0,1.3469409509938322,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241219_3732241372_0,3732241219,3732241372,0,-23.877055,29.4797972,-23.8778767,29.4782361,215.47000974792155,30.0,25.856401169750587,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241221_5991770768_0,3732241221,5991770768,0,-23.8747716,29.4835523,-23.8748546,29.4836463,13.286550632704751,30.0,1.59438607592457,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241221_7220801471_0,3732241221,7220801471,0,-23.8747716,29.4835523,-23.8749331,29.4833555,26.88712479027035,30.0,3.226454974832442,Akademia Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241221_3732241501_0,3732241221,3732241501,0,-23.8747716,29.4835523,-23.8747195,29.4836166,8.735444668130079,30.0,1.0482533601756094,Akademia Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241233_7218753585_0,3732241233,7218753585,0,-23.8799096,29.4892519,-23.8803458,29.489033,74.50600840786177,30.0,8.940721008943413,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241234_3732241414_0,3732241234,3732241414,0,-23.877782,29.4802692,-23.8775704,29.4801283,27.54732556244085,30.0,3.3056790674929024,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241234_3732241579_0,3732241234,3732241579,0,-23.877782,29.4802692,-23.8779427,29.4803899,21.677589457511147,30.0,2.601310734901338,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241234_3732241413_0,3732241234,3732241413,0,-23.877782,29.4802692,-23.878618,29.4784101,291.0435855033047,30.0,34.92523026039657,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241239_3732241526_0,3732241239,3732241526,0,-23.8766163,29.4839063,-23.877976,29.4857155,238.11555192412044,30.0,28.573866230894453,Vharanani Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
